1511,1578
1531,1578
1532,1579
1532,1597
1533,1668
1534,1741
1538,1601
1538,1584
1539,1635
1540,1541
1540,1699
1541,1542
1541,1602
1542,1602
1517,1586
1543,1587
1548,1607
1548,1590
1508,1645
1550,1574
1526,1646
1551,1596
1530,1596
1530,1628
1552,1613
1553,1632
1535,1554
1555,1556
1536,1723
1557,1600
1558,1600
1560,1561
1560,1694
1561,1660
1562,1674
1537,1562
1537,1601
1563,1619
1519,1587
1564,1565
1565,1637
1544,1588
1546,1730
1546,1603
1567,1604
1568,1604
1569,1605
1569,1638
1570,1733
1570,1638
1571,1606
1571,1751
1547,1606
1572,1665
1574,1704
1575,1594
1575,1667
1576,1685
1577,1626
1579,1597
1579,1629
1580,1650
1580,1715
1581,1598
1535,1743
1557,1658
1559,1744
1559,1659
1583,1633
1537,1767
1584,1661
1586,1621
1564,1728
1566,1729
1567,1663
1589,1622
1590,1862
1549,1641
1572,1735
1573,1624
1573,1679
1592,1645
1592,1682
1576,1736
1577,1595
1577,1595
1596,1628
1578,1649
1597,1649
1598,1669
1599,1742
1555,1722
1600,1658
1601,1724
1587,1727
1565,1728
1544,1677
1549,1640
1591,1643
1593,1706
1594,1758
1608,1688
1608,1781
1610,1870
1610,1711
1611,1612
1611,1716
1581,1947
1582,1656
1554,1794
1617,1725
1617,1770
1585,1618
1585,1619
1619,1748
1602,1636
1620,1636
1621,1840
1603,1731
1606,1798
1623,1799
1624,1799
1594,1707
1609,1688
1609,1648
1626,1783
1627,1628
1578,1787
1597,1629
1613,1692
1631,1763
1631,1654
1582,1721
1615,1659
1615,1745
1615,1616
1616,1633
1635,1698
1635,1769
1618,1726
1585,1748
1602,1700
1636,1700
1603,1730
1604,1663
1605,1750
1605,1638
1622,1639
1622,1734
1607,1904
1640,1863
1642,1752
1644,1681
1645,1682
1646,1684
1646,1758
1647,1647
1647,1708
1625,1737
1625,1686
1595,1648
1648,1709
1595,1783
1627,1711
1578,1786
1649,1690
1629,1713
1650,1789
1630,1719
1630,1720
1652,1653
1652,1720
1654,1811
1655,1793
1656,1740
1632,1693
1633,1764
1634,1660
1634,1695
1662,1697
1662,1768
1637,1701
1637,1771
1641,1664
1664,1752
1643,1665
1665,1735
1643,1866
1644,1800
1666,1775
1666,1703
1667,1707
1667,1736
1647,1737
1628,1712
1668,1714
1650,1738
1669,1791
1670,1671
1651,1762
1653,1834
1657,1742
1657,1880
1658,1816
1659,1745
1672,1673
1672,1919
1660,1694
1661,1724
1661,1697
1675,1698
1676,1726
1676,1795
1677,1677
1678,1774
1663,1732
1638,2033
1639,1733
1639,1734
1643,1753
1679,1680
1679,1867
1680,1681
1683,1703
1683,1846
1684,1826
1685,1708
1685,1803
1687,1780
1689,1852
1689,1710
1691,1831
1693,1814
1693,1836
1658,1837
1658,1897
1695,1696
1695,1765
1696,1746
1674,1767
1661,1819
1697,1838
1698,1747
1702,1773
1677,1796
1641,1845
1682,1754
1704,1756
1705,1847
1705,1706
1706,1757
1707,1827
1708,1778
1688,1782
1688,1709
1709,1709
1712,1759
1712,1785
1713,1930
1713,1760
1714,1760
1714,1890
1715,1832
1715,1716
1692,1790
1671,1809
1671,1717
1718,1762
1718,1761
1719,1877
1719,1792
1723,1837
1696,1766
1724,1969
1725,1770
1726,1820
1699,1748
1699,1839
1700,1821
1728,1771
1701,1772
1701,1822
1729,1773
1729,1882
1731,1732
1730,1731
1732,1973
1703,1801
1704,1776
1736,1802
1686,1804
1686,1779
1711,1784
1738,1788
1716,1806
1692,1692
1692,1807
1739,1808
1717,1855
1740,1812
1740,1813
1743,1794
1743,1815
1722,1815
1723,1952
1694,2004
1746,1766
1747,1899
1728,1881
1749,1796
1730,1844
1733,1797
1734,1751
1751,1823
1735,1824
1755,1925
1756,1777
1758,1848
1737,1804
1759,1759
1716,1874
1739,1833
1739,1876
1741,1879
1742,1936
1742,1880
1745,1967
1745,1817
1765,1766
1765,1938
1768,1769
1768,1939
1770,2050
1772,1861
1772,1822
1773,1902
1752,1864
1754,1800
1754,1775
1776,1998
1757,1868
1779,1779
1779,1780
1780,2246
1781,1828
1781,1782
1709,1783
1710,1913
1710,1981
1784,1871
1784,1829
1785,1830
1759,1785
1760,1890
1788,1831
1788,1789
1790,1806
1763,1834
1763,1856
1741,1814
1741,1895
1742,1896
1794,2296
1764,1918
1764,2027
1769,1899
1769,1939
1795,1820
1795,1940
1771,1861
1796,1841
1774,1843
1774,1844
1730,1903
1800,1885
1775,1846
1782,1849
1783,1910
1805,1870
1759,1889
1786,1787
1786,1873
1787,1960
1789,1832
1806,1853
1790,1875
1808,1915
1808,1854
1762,1986
1762,1877
1792,2101
1792,1810
1793,1916
1812,1857
1812,1813
1813,1917
1817,1859
1767,1920
1748,1860
1821,1839
1821,1953
1797,1921
1798,1823
1823,2117
1798,1957
1824,1924
1824,1884
1799,1866
1799,2016
1825,1826
1827,1929
1802,1908
1804,1804
1781,1849
1829,1830
1829,1872
1832,1914
1807,1875
1807,1931
1809,1854
1809,1985
1834,1878
1811,1856
1811,1835
1793,1835
1814,1895
1815,2045
1837,2087
1816,1897
1816,1858
1818,1918
1818,1898
1820,2006
1822,1971
1841,1842
1844,1883
1798,1941
1846,1907
1847,1868
1825,1926
1825,1927
1826,1927
1826,2096
1802,1886
1779,1804
1849,1849
1709,1945
1850,1869
1850,1851
1850,1911
1851,1852
1851,1912
1852,1912
1830,1888
1831,2020
1853,1891
1853,1892
1833,1962
1833,1876
1854,2022
1857,1894
1812,1894
1836,1895
1836,2085
1858,1937
1860,1993
1839,1900
1840,1954
1840,2007
1861,1971
1841,2054
1862,1904
1862,1975
1863,1905
1863,1942
1845,1905
1845,1864
1865,1884
1866,2016
1867,1906
1867,1944
1848,1928
1804,1979
1869,1910
1850,1869
1871,1946
1871,1872
1873,1889
1875,2021
1876,1915
1877,1932
1878,1893
1856,1948
1880,1896
1858,2003
1859,1898
1838,1990
1838,1970
1881,1901
1881,2008
1882,1902
1882,1972
1883,1883
1884,1996
1885,1944
1885,1997
1886,1909
1804,2018
1887,2039
1872,1888
1888,1888
1889,2000
1873,1873
1890,2065
1874,1914
1874,1891
1878,1933
1856,1966
1894,1949
1896,1936
1897,2106
1859,2070
1898,1918
1899,2049
1902,2009
1883,1903
1903,1956
1904,2118
1905,1995
1908,1978
1886,1909
1909,1979
1849,1945
1850,1911
1911,1912
1913,1913
1870,1983
1870,1946
1914,2127
1891,1892
1892,2128
1916,1934
1917,1950
1917,1989
1919,2004
1919,2137
1900,1994
1900,1953
1921,1974
1922,1958
1923,1924
1907,2036
1907,1925
1926,1977
1927,2038
1849,2192
1910,1980
1850,1910
1873,2040
1931,2021
1931,1961
1915,2132
1932,1964
1933,1948
1933,1987
1916,2202
1935,1949
1936,2026
1939,2005
1883,2011
1923,1976
1924,1976
1943,1959
1944,1944
1925,2121
1925,2122
1928,2123
1928,1929
1929,1978
1886,2124
1912,1913
1912,1999
1913,1981
1946,2063
1947,1961
1948,1966
1949,1988
1950,2177
1950,1989
1939,2048
1940,2110
1940,2156
1953,1994
1953,2113
1954,2007
1955,1972
1956,2012
1956,2055
1958,1975
1958,2015
1942,2015
1942,1995
1959,1996
1945,2080
1888,2098
1961,2081
1947,1961
1947,1984
1963,2067
1964,1965
1966,2024
1951,2002
1952,2002
1952,2068
1918,2181
1918,2027
1968,2029
1938,2153
1969,2073
1969,2030
1970,2031
1970,2005
1954,2075
